genome_id,gene_symbol,element_type,element_subtype,class,subclass,pct_coverage,pct_identity
72407.492,aac(6')-Ib,AMR,AMR,AMINOGLYCOSIDE,AMIKACIN/KANAMYCIN/TOBRAMYCIN,,
72407.494,gyrA_D87A,AMR,POINT,QUINOLONE,QUINOLONE,,
72407.494,gyrA_S83F,AMR,POINT,QUINOLONE,QUINOLONE,,
72407.494,blaSHV,AMR,AMR,BETA-LACTAM,BETA-LACTAM,,
72407.494,ompK35_D159AfsTer8,AMR,POINT_DISRUPT,BETA-LACTAM,CARBAPENEM,,
72407.494,parC_S80I,AMR,POINT,QUINOLONE,QUINOLONE,,
72407.494,oqxB,AMR,AMR,NITROFURAN/PHENICOL/QUINOLONE/TETRACYCLINE,NITROFURANTOIN/PHENICOL/QUINOLONE/TIGECYCLINE,,
72407.494,oqxA,AMR,AMR,NITROFURAN/PHENICOL/QUINOLONE/TETRACYCLINE,NITROFURANTOIN/PHENICOL/QUINOLONE/TIGECYCLINE,,
72407.494,dfrA50,AMR,AMR,TRIMETHOPRIM,TRIMETHOPRIM,,
72407.494,emrD,AMR,AMR,EFFLUX,EFFLUX,,
72407.494,fieF,STRESS,METAL,,,,
72407.494,ramR_A19V,AMR,POINT,TETRACYCLINE,TIGECYCLINE,,
72407.494,nfsB_E175Ter,AMR,POINT_DISRUPT,NITROFURAN,NITROFURANTOIN,,
72407.494,fosA,AMR,AMR,FOSFOMYCIN,FOSFOMYCIN,,
72407.494,arsR,STRESS,METAL,ARSENIC,ARSENIC,,
72407.494,arsD,STRESS,METAL,ARSENIC,ARSENITE,,
72407.494,arsA,STRESS,METAL,ARSENIC,ARSENITE,,
72407.494,arsB,STRESS,METAL,ARSENIC,ARSENITE,,
72407.494,arsC,STRESS,METAL,ARSENIC,ARSENATE,,
72407.494,pcoE,STRESS,METAL,COPPER,COPPER,,
72407.494,pcoS,STRESS,METAL,COPPER,COPPER,,
72407.494,pcoR,STRESS,METAL,COPPER,COPPER,,
72407.494,pcoD,STRESS,METAL,COPPER,COPPER,,
72407.494,pcoC,STRESS,METAL,COPPER,COPPER,,
72407.494,pcoB,STRESS,METAL,COPPER,COPPER,,
72407.494,pcoA,STRESS,METAL,COPPER,COPPER,,
72407.494,silP,STRESS,METAL,SILVER,SILVER,,
72407.494,silA,STRESS,METAL,COPPER/SILVER,COPPER/SILVER,,
72407.494,silB,STRESS,METAL,COPPER/SILVER,COPPER/SILVER,,
72407.494,silF,STRESS,METAL,COPPER/SILVER,COPPER/SILVER,,
72407.494,silC,STRESS,METAL,COPPER/SILVER,COPPER/SILVER,,
72407.494,silR,STRESS,METAL,COPPER/SILVER,COPPER/SILVER,,
72407.494,silS,STRESS,METAL,COPPER/SILVER,COPPER/SILVER,,
72407.494,silE,STRESS,METAL,SILVER,SILVER,,
72407.494,iucA,VIRULENCE,VIRULENCE,,,,
72407.494,iucB,VIRULENCE,VIRULENCE,,,,
72407.494,iucC,VIRULENCE,VIRULENCE,,,,
72407.494,iutA,VIRULENCE,VIRULENCE,,,,
72407.494,qnrB1,AMR,AMR,QUINOLONE,QUINOLONE,,
72407.494,sul2,AMR,AMR,SULFONAMIDE,SULFONAMIDE,,
72407.494,aph(3'')-Ib,AMR,AMR,AMINOGLYCOSIDE,STREPTOMYCIN,,
72407.494,aph(6)-Id,AMR,AMR,AMINOGLYCOSIDE,STREPTOMYCIN,,
72407.494,blaTEM-1,AMR,AMR,BETA-LACTAM,BETA-LACTAM,,
72407.494,blaCTX-M-15,AMR,AMR,BETA-LACTAM,CEPHALOSPORIN,,
72407.494,hsp20,STRESS,HEAT,,,,
72407.494,clpK,STRESS,HEAT,,,,
72407.494,armA,AMR,AMR,AMINOGLYCOSIDE,GENTAMICIN,,
72407.494,sul1,AMR,AMR,SULFONAMIDE,SULFONAMIDE,,
72407.494,qacEdelta1,STRESS,BIOCIDE,QUATERNARY AMMONIUM,QUATERNARY AMMONIUM,,
72407.494,aac(6')-Ib3,AMR,AMR,AMINOGLYCOSIDE,AMIKACIN/KANAMYCIN/TOBRAMYCIN,,
72407.494,dfrA14,AMR,AMR,TRIMETHOPRIM,TRIMETHOPRIM,,
72407.496,oqxB5,AMR,AMR,PHENICOL/QUINOLONE,PHENICOL/QUINOLONE,,
72407.496,oqxA,AMR,AMR,NITROFURAN/PHENICOL/QUINOLONE/TETRACYCLINE,NITROFURANTOIN/PHENICOL/QUINOLONE/TIGECYCLINE,,
72407.496,fosA,AMR,AMR,FOSFOMYCIN,FOSFOMYCIN,,
72407.496,blaSHV-11,AMR,AMR,BETA-LACTAM,BETA-LACTAM,,
72407.496,ybtQ,VIRULENCE,VIRULENCE,,,,
72407.496,ybtP,VIRULENCE,VIRULENCE,,,,
72407.496,fieF,STRESS,METAL,,,,
72407.496,emrD,AMR,AMR,EFFLUX,EFFLUX,,
72407.496,merR,STRESS,METAL,MERCURY,MERCURY,,
72407.496,merT,STRESS,METAL,MERCURY,MERCURY,,
72407.496,merP,STRESS,METAL,MERCURY,MERCURY,,
72407.496,merC,STRESS,METAL,MERCURY,ORGANOMERCURY,,
72407.496,silE,STRESS,METAL,SILVER,SILVER,,
72407.496,silS,STRESS,METAL,COPPER/SILVER,COPPER/SILVER,,
72407.496,silR,STRESS,METAL,COPPER/SILVER,COPPER/SILVER,,
72407.496,silC,STRESS,METAL,COPPER/SILVER,COPPER/SILVER,,
72407.496,silF,STRESS,METAL,COPPER/SILVER,COPPER/SILVER,,
72407.496,silB,STRESS,METAL,COPPER/SILVER,COPPER/SILVER,,
72407.496,silA,STRESS,METAL,COPPER/SILVER,COPPER/SILVER,,
72407.496,silP,STRESS,METAL,SILVER,SILVER,,
72407.496,pcoA,STRESS,METAL,COPPER,COPPER,,
72407.496,pcoB,STRESS,METAL,COPPER,COPPER,,
72407.496,pcoC,STRESS,METAL,COPPER,COPPER,,
72407.496,pcoD,STRESS,METAL,COPPER,COPPER,,
72407.496,pcoR,STRESS,METAL,COPPER,COPPER,,
72407.496,pcoS,STRESS,METAL,COPPER,COPPER,,
72407.496,sul2,AMR,AMR,SULFONAMIDE,SULFONAMIDE,,
72407.496,aph(3'')-Ib,AMR,AMR,AMINOGLYCOSIDE,STREPTOMYCIN,,
72407.496,aph(6)-Id,AMR,AMR,AMINOGLYCOSIDE,STREPTOMYCIN,,
72407.496,blaTEM-1,AMR,AMR,BETA-LACTAM,BETA-LACTAM,,
72407.496,blaCTX-M-15,AMR,AMR,BETA-LACTAM,CEPHALOSPORIN,,
72407.496,qnrB1,AMR,AMR,QUINOLONE,QUINOLONE,,
72407.496,sul1,AMR,AMR,SULFONAMIDE,SULFONAMIDE,,
72407.496,qacEdelta1,STRESS,BIOCIDE,QUATERNARY AMMONIUM,QUATERNARY AMMONIUM,,
72407.496,dfrA7,AMR,AMR,TRIMETHOPRIM,TRIMETHOPRIM,,
72407.496,mrx(A),AMR,AMR,MACROLIDE,AZITHROMYCIN/ERYTHROMYCIN/SPIRAMYCIN/TELITHROMYCIN,,
72407.496,mph(A),AMR,AMR,MACROLIDE,AZITHROMYCIN/ERYTHROMYCIN/SPIRAMYCIN/TELITHROMYCIN,,
72407.496,dfrA14,AMR,AMR,TRIMETHOPRIM,TRIMETHOPRIM,,
72407.496,armA,AMR,AMR,AMINOGLYCOSIDE,GENTAMICIN,,
72407.496,terE,STRESS,METAL,TELLURIUM,TELLURIUM,,
72407.496,terA,STRESS,METAL,,,,
72407.496,terB,STRESS,METAL,TELLURIUM,TELLURIUM,,
72407.496,tet(A),AMR,AMR,TETRACYCLINE,TETRACYCLINE,,
72407.497,gyrA_D87A,AMR,POINT,QUINOLONE,QUINOLONE,,
72407.497,gyrA_S83F,AMR,POINT,QUINOLONE,QUINOLONE,,
72407.497,ramR_A19V,AMR,POINT,TETRACYCLINE,TIGECYCLINE,,
72407.497,nfsB_E175Ter,AMR,POINT_DISRUPT,NITROFURAN,NITROFURANTOIN,,
72407.497,fosA,AMR,AMR,FOSFOMYCIN,FOSFOMYCIN,,
72407.497,parC_S80I,AMR,POINT,QUINOLONE,QUINOLONE,,
72407.497,blaSHV-28,AMR,AMR,BETA-LACTAM,BETA-LACTAM,,
72407.497,ompK35_D159AfsTer8,AMR,POINT_DISRUPT,BETA-LACTAM,CARBAPENEM,,
72407.497,oqxA,AMR,AMR,NITROFURAN/PHENICOL/QUINOLONE/TETRACYCLINE,NITROFURANTOIN/PHENICOL/QUINOLONE/TIGECYCLINE,,
72407.497,oqxB,AMR,AMR,NITROFURAN/PHENICOL/QUINOLONE/TETRACYCLINE,NITROFURANTOIN/PHENICOL/QUINOLONE/TIGECYCLINE,,
72407.497,dfrA50,AMR,AMR,TRIMETHOPRIM,TRIMETHOPRIM,,
72407.497,emrD,AMR,AMR,EFFLUX,EFFLUX,,
72407.497,fieF,STRESS,METAL,,,,
72407.497,silE,STRESS,METAL,SILVER,SILVER,,
72407.497,silS,STRESS,METAL,COPPER/SILVER,COPPER/SILVER,,
72407.497,silR,STRESS,METAL,COPPER/SILVER,COPPER/SILVER,,
72407.497,silC,STRESS,METAL,COPPER/SILVER,COPPER/SILVER,,
72407.497,silF,STRESS,METAL,COPPER/SILVER,COPPER/SILVER,,
72407.497,silB,STRESS,METAL,COPPER/SILVER,COPPER/SILVER,,
72407.497,silA,STRESS,METAL,COPPER/SILVER,COPPER/SILVER,,
72407.497,silP,STRESS,METAL,SILVER,SILVER,,
72407.497,pcoA,STRESS,METAL,COPPER,COPPER,,
72407.497,pcoB,STRESS,METAL,COPPER,COPPER,,
72407.497,pcoC,STRESS,METAL,COPPER,COPPER,,
72407.497,pcoD,STRESS,METAL,COPPER,COPPER,,
72407.497,pcoR,STRESS,METAL,COPPER,COPPER,,
72407.497,pcoS,STRESS,METAL,COPPER,COPPER,,
72407.497,pcoE,STRESS,METAL,COPPER,COPPER,,
72407.497,arsC,STRESS,METAL,ARSENIC,ARSENATE,,
72407.497,arsB,STRESS,METAL,ARSENIC,ARSENITE,,
72407.497,arsA,STRESS,METAL,ARSENIC,ARSENITE,,
72407.497,arsD,STRESS,METAL,ARSENIC,ARSENITE,,
72407.497,arsR,STRESS,METAL,ARSENIC,ARSENIC,,
72407.497,iucA,VIRULENCE,VIRULENCE,,,,
72407.497,iucB,VIRULENCE,VIRULENCE,,,,
72407.497,iucC,VIRULENCE,VIRULENCE,,,,
72407.497,iutA,VIRULENCE,VIRULENCE,,,,
72407.497,clpK,STRESS,HEAT,,,,
72407.497,hsp20,STRESS,HEAT,,,,
72407.497,blaCTX-M-15,AMR,AMR,BETA-LACTAM,CEPHALOSPORIN,,
72407.497,blaTEM-1,AMR,AMR,BETA-LACTAM,BETA-LACTAM,,
72407.497,aph(6)-Id,AMR,AMR,AMINOGLYCOSIDE,STREPTOMYCIN,,
72407.497,aph(3'')-Ib,AMR,AMR,AMINOGLYCOSIDE,STREPTOMYCIN,,
72407.497,sul2,AMR,AMR,SULFONAMIDE,SULFONAMIDE,,
72407.497,aac(6')-Ib3,AMR,AMR,AMINOGLYCOSIDE,AMIKACIN/KANAMYCIN/TOBRAMYCIN,,
72407.497,qacEdelta1,STRESS,BIOCIDE,QUATERNARY AMMONIUM,QUATERNARY AMMONIUM,,
72407.497,sul1,AMR,AMR,SULFONAMIDE,SULFONAMIDE,,
72407.497,armA,AMR,AMR,AMINOGLYCOSIDE,GENTAMICIN,,
72407.497,dfrA14,AMR,AMR,TRIMETHOPRIM,TRIMETHOPRIM,,
72407.497,qnrB1,AMR,AMR,QUINOLONE,QUINOLONE,,
72407.498,oqxA,AMR,AMR,NITROFURAN/PHENICOL/QUINOLONE/TETRACYCLINE,NITROFURANTOIN/PHENICOL/QUINOLONE/TIGECYCLINE,,
72407.498,oqxB5,AMR,AMR,PHENICOL/QUINOLONE,PHENICOL/QUINOLONE,,
72407.498,fosA,AMR,AMR,FOSFOMYCIN,FOSFOMYCIN,,
72407.498,ybtP,VIRULENCE,VIRULENCE,,,,
72407.498,ybtQ,VIRULENCE,VIRULENCE,,,,
72407.498,blaSHV-11,AMR,AMR,BETA-LACTAM,BETA-LACTAM,,
72407.498,ompK35_Y329YTer,AMR,POINT_DISRUPT,BETA-LACTAM,CARBAPENEM,,
72407.498,emrD,AMR,AMR,EFFLUX,EFFLUX,,
72407.498,fieF,STRESS,METAL,,,,
72407.498,traT,VIRULENCE,VIRULENCE,,,,
72407.498,arsR,STRESS,METAL,ARSENIC,ARSENIC,,
72407.498,arsD,STRESS,METAL,ARSENIC,ARSENITE,,
72407.498,arsA,STRESS,METAL,ARSENIC,ARSENITE,,
72407.498,arsB,STRESS,METAL,ARSENIC,ARSENITE,,
72407.498,arsC,STRESS,METAL,ARSENIC,ARSENATE,,
72407.498,pcoS,STRESS,METAL,COPPER,COPPER,,
72407.498,pcoR,STRESS,METAL,COPPER,COPPER,,
72407.498,pcoD,STRESS,METAL,COPPER,COPPER,,
72407.498,pcoC,STRESS,METAL,COPPER,COPPER,,
72407.498,pcoB,STRESS,METAL,COPPER,COPPER,,
72407.498,pcoA,STRESS,METAL,COPPER,COPPER,,
72407.498,qnrS1,AMR,AMR,QUINOLONE,QUINOLONE,,
72407.498,blaCTX-M-15,AMR,AMR,BETA-LACTAM,CEPHALOSPORIN,,
72407.498,floR,AMR,AMR,PHENICOL,CHLORAMPHENICOL/FLORFENICOL,,
72407.498,tet(A),AMR,AMR,TETRACYCLINE,TETRACYCLINE,,
72407.498,silA,STRESS,METAL,COPPER/SILVER,COPPER/SILVER,,
72407.498,silB,STRESS,METAL,COPPER/SILVER,COPPER/SILVER,,
72407.498,silF,STRESS,METAL,COPPER/SILVER,COPPER/SILVER,,
72407.498,silC,STRESS,METAL,COPPER/SILVER,COPPER/SILVER,,
72407.498,silR,STRESS,METAL,COPPER/SILVER,COPPER/SILVER,,
72407.498,silS,STRESS,METAL,COPPER/SILVER,COPPER/SILVER,,
72407.498,silE,STRESS,METAL,SILVER,SILVER,,
72407.498,armA,AMR,AMR,AMINOGLYCOSIDE,GENTAMICIN,,
72407.498,msr(E),AMR,AMR,MACROLIDE/STREPTOGRAMIN,AZITHROMYCIN/ERYTHROMYCIN/STREPTOGRAMIN,,
72407.498,mph(E),AMR,AMR,MACROLIDE,ERYTHROMYCIN,,
72407.498,mrx(A),AMR,AMR,MACROLIDE,AZITHROMYCIN/ERYTHROMYCIN/SPIRAMYCIN/TELITHROMYCIN,,
72407.498,mph(A),AMR,AMR,MACROLIDE,AZITHROMYCIN/ERYTHROMYCIN/SPIRAMYCIN/TELITHROMYCIN,,
72407.498,aph(6)-Id,AMR,AMR,AMINOGLYCOSIDE,STREPTOMYCIN,,
72407.498,aph(3'')-Ib,AMR,AMR,AMINOGLYCOSIDE,STREPTOMYCIN,,
72407.498,sul2,AMR,AMR,SULFONAMIDE,SULFONAMIDE,,
72407.498,merR,STRESS,METAL,MERCURY,MERCURY,,
72407.498,merT,STRESS,METAL,MERCURY,MERCURY,,
72407.498,merP,STRESS,METAL,MERCURY,MERCURY,,
72407.498,merF,STRESS,METAL,MERCURY,MERCURY,,
72407.498,merD,STRESS,METAL,MERCURY,MERCURY,,
72407.498,merE,STRESS,METAL,MERCURY,MERCURY,,
72407.498,aadA5,AMR,AMR,AMINOGLYCOSIDE,STREPTOMYCIN,,
72407.498,dfrA17,AMR,AMR,TRIMETHOPRIM,TRIMETHOPRIM,,
72407.498,sul1,AMR,AMR,SULFONAMIDE,SULFONAMIDE,,
72407.498,qacEdelta1,STRESS,BIOCIDE,QUATERNARY AMMONIUM,QUATERNARY AMMONIUM,,
72407.498,dfrA14,AMR,AMR,TRIMETHOPRIM,TRIMETHOPRIM,,
72407.498,aac(6')-Ib3,AMR,AMR,AMINOGLYCOSIDE,AMIKACIN/KANAMYCIN/TOBRAMYCIN,,
72407.498,dfrA5,AMR,AMR,TRIMETHOPRIM,TRIMETHOPRIM,,
72407.499,gyrA_D87A,AMR,POINT,QUINOLONE,QUINOLONE,,
72407.499,gyrA_S83F,AMR,POINT,QUINOLONE,QUINOLONE,,
72407.499,ramR_A19V,AMR,POINT,TETRACYCLINE,TIGECYCLINE,,
72407.499,nfsB_E175Ter,AMR,POINT_DISRUPT,NITROFURAN,NITROFURANTOIN,,
72407.499,ompK35_D159AfsTer8,AMR,POINT_DISRUPT,BETA-LACTAM,CARBAPENEM,,
72407.499,blaSHV-28,AMR,AMR,BETA-LACTAM,BETA-LACTAM,,
72407.499,oqxB,AMR,AMR,NITROFURAN/PHENICOL/QUINOLONE/TETRACYCLINE,NITROFURANTOIN/PHENICOL/QUINOLONE/TIGECYCLINE,,
72407.499,oqxA,AMR,AMR,NITROFURAN/PHENICOL/QUINOLONE/TETRACYCLINE,NITROFURANTOIN/PHENICOL/QUINOLONE/TIGECYCLINE,,
72407.499,parC_S80I,AMR,POINT,QUINOLONE,QUINOLONE,,
72407.499,dfrA50,AMR,AMR,TRIMETHOPRIM,TRIMETHOPRIM,,
72407.499,emrD,AMR,AMR,EFFLUX,EFFLUX,,
72407.499,fieF,STRESS,METAL,,,,
72407.499,fosA,AMR,AMR,FOSFOMYCIN,FOSFOMYCIN,,
72407.499,silE,STRESS,METAL,SILVER,SILVER,,
72407.499,silS,STRESS,METAL,COPPER/SILVER,COPPER/SILVER,,
72407.499,silR,STRESS,METAL,COPPER/SILVER,COPPER/SILVER,,
72407.499,silC,STRESS,METAL,COPPER/SILVER,COPPER/SILVER,,
72407.499,silF,STRESS,METAL,COPPER/SILVER,COPPER/SILVER,,
72407.499,silB,STRESS,METAL,COPPER/SILVER,COPPER/SILVER,,
72407.499,silA,STRESS,METAL,COPPER/SILVER,COPPER/SILVER,,
72407.499,silP,STRESS,METAL,SILVER,SILVER,,
72407.499,pcoA,STRESS,METAL,COPPER,COPPER,,
72407.499,pcoB,STRESS,METAL,COPPER,COPPER,,
72407.499,pcoC,STRESS,METAL,COPPER,COPPER,,
72407.499,pcoD,STRESS,METAL,COPPER,COPPER,,
72407.499,pcoR,STRESS,METAL,COPPER,COPPER,,
72407.499,pcoS,STRESS,METAL,COPPER,COPPER,,
72407.499,pcoE,STRESS,METAL,COPPER,COPPER,,
72407.499,arsC,STRESS,METAL,ARSENIC,ARSENATE,,
72407.499,arsB,STRESS,METAL,ARSENIC,ARSENITE,,
72407.499,arsA,STRESS,METAL,ARSENIC,ARSENITE,,
72407.499,arsD,STRESS,METAL,ARSENIC,ARSENITE,,
72407.499,arsR,STRESS,METAL,ARSENIC,ARSENIC,,
72407.499,iutA,VIRULENCE,VIRULENCE,,,,
72407.499,iucC,VIRULENCE,VIRULENCE,,,,
72407.499,iucB,VIRULENCE,VIRULENCE,,,,
72407.499,iucA,VIRULENCE,VIRULENCE,,,,
72407.499,hsp20,STRESS,HEAT,,,,
72407.499,clpK,STRESS,HEAT,,,,
72407.499,blaCTX-M-15,AMR,AMR,BETA-LACTAM,CEPHALOSPORIN,,
72407.499,blaTEM-1,AMR,AMR,BETA-LACTAM,BETA-LACTAM,,
72407.499,aph(6)-Id,AMR,AMR,AMINOGLYCOSIDE,STREPTOMYCIN,,
72407.499,aph(3'')-Ib,AMR,AMR,AMINOGLYCOSIDE,STREPTOMYCIN,,
72407.499,sul2,AMR,AMR,SULFONAMIDE,SULFONAMIDE,,
72407.499,qnrB1,AMR,AMR,QUINOLONE,QUINOLONE,,
72407.499,armA,AMR,AMR,AMINOGLYCOSIDE,GENTAMICIN,,
72407.499,sul1,AMR,AMR,SULFONAMIDE,SULFONAMIDE,,
72407.499,qacEdelta1,STRESS,BIOCIDE,QUATERNARY AMMONIUM,QUATERNARY AMMONIUM,,
72407.499,aac(6')-Ib3,AMR,AMR,AMINOGLYCOSIDE,AMIKACIN/KANAMYCIN/TOBRAMYCIN,,
72407.499,dfrA14,AMR,AMR,TRIMETHOPRIM,TRIMETHOPRIM,,
72407.500,blaSHV-187,AMR,AMR,BETA-LACTAM,CEPHALOSPORIN,,
72407.500,oqxA,AMR,AMR,NITROFURAN/PHENICOL/QUINOLONE/TETRACYCLINE,NITROFURANTOIN/PHENICOL/QUINOLONE/TIGECYCLINE,,
72407.500,oqxB25,AMR,AMR,PHENICOL/QUINOLONE,PHENICOL/QUINOLONE,,
72407.500,emrD,AMR,AMR,EFFLUX,EFFLUX,,
72407.500,fosA,AMR,AMR,FOSFOMYCIN,FOSFOMYCIN,,
72407.500,silE,STRESS,METAL,SILVER,SILVER,,
72407.500,silS,STRESS,METAL,COPPER/SILVER,COPPER/SILVER,,
72407.500,silR,STRESS,METAL,COPPER/SILVER,COPPER/SILVER,,
72407.500,silC,STRESS,METAL,COPPER/SILVER,COPPER/SILVER,,
72407.500,silF,STRESS,METAL,COPPER/SILVER,COPPER/SILVER,,
72407.500,silB,STRESS,METAL,COPPER/SILVER,COPPER/SILVER,,
72407.500,silA,STRESS,METAL,COPPER/SILVER,COPPER/SILVER,,
72407.500,silP,STRESS,METAL,SILVER,SILVER,,
72407.500,pcoA,STRESS,METAL,COPPER,COPPER,,
72407.500,pcoB,STRESS,METAL,COPPER,COPPER,,
72407.500,pcoC,STRESS,METAL,COPPER,COPPER,,
72407.500,pcoD,STRESS,METAL,COPPER,COPPER,,
72407.500,pcoR,STRESS,METAL,COPPER,COPPER,,
72407.500,pcoS,STRESS,METAL,COPPER,COPPER,,
72407.500,arsR,STRESS,METAL,ARSENIC,ARSENIC,,
72407.500,arsD,STRESS,METAL,ARSENIC,ARSENITE,,
72407.500,arsA,STRESS,METAL,ARSENIC,ARSENITE,,
72407.500,arsB,STRESS,METAL,ARSENIC,ARSENITE,,
72407.500,arsC,STRESS,METAL,ARSENIC,ARSENATE,,
72407.500,sul2,AMR,AMR,SULFONAMIDE,SULFONAMIDE,,
72407.500,aph(3'')-Ib,AMR,AMR,AMINOGLYCOSIDE,STREPTOMYCIN,,
72407.500,aph(6)-Id,AMR,AMR,AMINOGLYCOSIDE,STREPTOMYCIN,,
72407.500,blaTEM-1,AMR,AMR,BETA-LACTAM,BETA-LACTAM,,
72407.500,blaCTX-M-15,AMR,AMR,BETA-LACTAM,CEPHALOSPORIN,,
72407.500,fieF,STRESS,METAL,,,,
72407.500,dfrA14,AMR,AMR,TRIMETHOPRIM,TRIMETHOPRIM,,
72407.500,aac(3)-IIe,AMR,AMR,AMINOGLYCOSIDE,GENTAMICIN,,
72407.500,qnrB1,AMR,AMR,QUINOLONE,QUINOLONE,,
72407.500,tet(A),AMR,AMR,TETRACYCLINE,TETRACYCLINE,,
72407.500,aac(6')-Ib-cr5,AMR,AMR,AMINOGLYCOSIDE/QUINOLONE,AMIKACIN/KANAMYCIN/QUINOLONE/TOBRAMYCIN,,
72407.500,blaOXA-1,AMR,AMR,BETA-LACTAM,CEPHALOSPORIN,,
72407.500,catB3,AMR,AMR,PHENICOL,CHLORAMPHENICOL,,
72407.501,blaSHV_C-112A,AMR,POINT,BETA-LACTAM,CEFIDEROCOL/CEPHALOSPORIN,,
72407.501,blaSHV,AMR,AMR,BETA-LACTAM,BETA-LACTAM,,
72407.501,oqxB25,AMR,AMR,PHENICOL/QUINOLONE,PHENICOL/QUINOLONE,,
72407.501,oqxA,AMR,AMR,NITROFURAN/PHENICOL/QUINOLONE/TETRACYCLINE,NITROFURANTOIN/PHENICOL/QUINOLONE/TIGECYCLINE,,
72407.501,fosA,AMR,AMR,FOSFOMYCIN,FOSFOMYCIN,,
72407.501,emrD,AMR,AMR,EFFLUX,EFFLUX,,
72407.501,fieF,STRESS,METAL,,,,
72407.501,hsp20,STRESS,HEAT,,,,
72407.501,clpK,STRESS,HEAT,,,,
72407.501,arsR,STRESS,METAL,ARSENIC,ARSENIC,,
72407.501,arsD,STRESS,METAL,ARSENIC,ARSENITE,,
72407.501,arsA,STRESS,METAL,ARSENIC,ARSENITE,,
72407.501,arsB,STRESS,METAL,ARSENIC,ARSENITE,,
72407.501,arsC,STRESS,METAL,ARSENIC,ARSENATE,,
72407.501,pcoE,STRESS,METAL,COPPER,COPPER,,
72407.501,pcoS,STRESS,METAL,COPPER,COPPER,,
72407.501,pcoR,STRESS,METAL,COPPER,COPPER,,
72407.501,pcoD,STRESS,METAL,COPPER,COPPER,,
72407.501,pcoC,STRESS,METAL,COPPER,COPPER,,
72407.501,pcoB,STRESS,METAL,COPPER,COPPER,,
72407.501,pcoA,STRESS,METAL,COPPER,COPPER,,
72407.501,silP,STRESS,METAL,SILVER,SILVER,,
72407.501,silA,STRESS,METAL,COPPER/SILVER,COPPER/SILVER,,
72407.501,silB,STRESS,METAL,COPPER/SILVER,COPPER/SILVER,,
72407.501,silF,STRESS,METAL,COPPER/SILVER,COPPER/SILVER,,
72407.501,silC,STRESS,METAL,COPPER/SILVER,COPPER/SILVER,,
72407.501,silR,STRESS,METAL,COPPER/SILVER,COPPER/SILVER,,
72407.501,silS,STRESS,METAL,COPPER/SILVER,COPPER/SILVER,,
72407.501,silE,STRESS,METAL,SILVER,SILVER,,
72407.501,qacE,STRESS,BIOCIDE,QUATERNARY AMMONIUM,QUATERNARY AMMONIUM,,
72407.501,dfrA7,AMR,AMR,TRIMETHOPRIM,TRIMETHOPRIM,,
72407.501,aac(3)-IId,AMR,AMR,AMINOGLYCOSIDE,GENTAMICIN,,
72407.501,blaTEM,AMR,AMR,BETA-LACTAM,BETA-LACTAM,,
72407.501,aac(6')-Ib',AMR,AMR,AMINOGLYCOSIDE,GENTAMICIN,,
72407.501,aadA1,AMR,AMR,AMINOGLYCOSIDE,STREPTOMYCIN,,
72407.501,blaOXA-9,AMR,AMR,BETA-LACTAM,BETA-LACTAM,,
72407.501,aph(6)-Id,AMR,AMR,AMINOGLYCOSIDE,STREPTOMYCIN,,
72407.501,aph(3'')-Ib,AMR,AMR,AMINOGLYCOSIDE,STREPTOMYCIN,,
72407.501,sul2,AMR,AMR,SULFONAMIDE,SULFONAMIDE,,
72407.501,tet(D),AMR,AMR,TETRACYCLINE,TETRACYCLINE,,
72407.501,qnrB2,AMR,AMR,QUINOLONE,QUINOLONE,,
72407.501,sul1,AMR,AMR,SULFONAMIDE,SULFONAMIDE,,
72407.501,aph(3')-Ia,AMR,AMR,AMINOGLYCOSIDE,KANAMYCIN,,
72407.502,blaSHV-11,AMR,AMR,BETA-LACTAM,BETA-LACTAM,,
72407.502,oqxB25,AMR,AMR,PHENICOL/QUINOLONE,PHENICOL/QUINOLONE,,
72407.502,oqxA,AMR,AMR,NITROFURAN/PHENICOL/QUINOLONE/TETRACYCLINE,NITROFURANTOIN/PHENICOL/QUINOLONE/TIGECYCLINE,,
72407.502,emrD,AMR,AMR,EFFLUX,EFFLUX,,
72407.502,fieF,STRESS,METAL,,,,
72407.502,pcoE,STRESS,METAL,COPPER,COPPER,,
72407.502,pcoS,STRESS,METAL,COPPER,COPPER,,
72407.502,pcoR,STRESS,METAL,COPPER,COPPER,,
72407.502,pcoD,STRESS,METAL,COPPER,COPPER,,
72407.502,pcoC,STRESS,METAL,COPPER,COPPER,,
72407.502,pcoB,STRESS,METAL,COPPER,COPPER,,
72407.502,pcoA,STRESS,METAL,COPPER,COPPER,,
72407.502,silP,STRESS,METAL,SILVER,SILVER,,
72407.502,silA,STRESS,METAL,COPPER/SILVER,COPPER/SILVER,,
72407.502,silB,STRESS,METAL,COPPER/SILVER,COPPER/SILVER,,
72407.502,silF,STRESS,METAL,COPPER/SILVER,COPPER/SILVER,,
72407.502,silC,STRESS,METAL,COPPER/SILVER,COPPER/SILVER,,
72407.502,silR,STRESS,METAL,COPPER/SILVER,COPPER/SILVER,,
72407.502,silS,STRESS,METAL,COPPER/SILVER,COPPER/SILVER,,
72407.502,silE,STRESS,METAL,SILVER,SILVER,,
72407.502,fosA,AMR,AMR,FOSFOMYCIN,FOSFOMYCIN,,
72407.502,merR,STRESS,METAL,MERCURY,MERCURY,,
